46.44	63.68
46.47	64.96
46.49	66.62
46.52	63.68
46.55	64.54
46.57	66.39
46.60	65.34
46.62	63.95
46.65	68.04
46.68	60.08
46.70	63.08
46.73	64.30
46.76	67.36
46.78	65.16
46.81	65.97
46.83	63.13
46.86	64.75
46.89	72.34
46.91	64.19
46.94	63.08
46.96	62.16
46.99	72.34
47.02	67.36
47.04	69.36
47.07	66.51
47.09	70.29
47.12	68.04
47.15	70.17
47.17	59.63
47.20	63.95
47.23	68.03
47.25	65.82
47.28	68.72
47.30	68.05
47.33	67.41
47.36	71.35
47.38	63.38
47.41	66.09
47.43	66.51
47.46	66.62
47.49	68.72
47.51	62.52
47.54	72.10
47.57	65.50
47.59	68.04
47.62	65.82
47.64	67.31
47.67	66.62
47.70	67.36
47.72	63.95
47.75	63.95
47.77	61.60
47.80	63.08
47.83	59.59
47.85	66.71
47.88	65.34
47.90	64.19
47.93	63.08
47.96	68.75
47.98	58.67
48.01	62.52
48.04	65.34
48.06	59.59
48.09	65.34
48.11	71.76
48.14	63.65
48.17	67.41
48.19	61.60
48.22	65.16
48.24	63.08
48.27	67.31
48.30	62.75
48.32	60.56
48.35	68.75
48.38	69.43
48.40	64.54
48.43	66.71
48.45	63.08
48.48	59.59
48.51	64.19
48.53	68.04
48.56	62.52
48.58	61.99
48.61	68.05
48.64	62.52
48.66	64.30
48.69	64.30
48.71	60.56
48.74	67.36
48.77	59.12
48.79	63.95
48.82	66.09
48.85	66.62
48.87	68.72
48.90	67.41
48.92	68.79
48.95	62.52
48.98	68.03
49.00	63.65
49.03	65.34
49.05	66.62
49.08	58.08
49.11	66.71
49.13	67.41
49.16	63.38
49.19	65.97
49.21	61.16
49.24	68.03
49.26	63.08
49.29	68.04
49.32	65.34
49.34	65.97
49.37	61.60
49.39	61.07
49.42	62.33
49.45	62.16
49.47	63.38
49.50	71.13
49.53	65.97
49.55	65.16
49.58	62.33
49.60	66.71
49.63	66.51
49.66	62.52
49.68	63.95
49.71	62.84
49.73	68.04
49.76	68.05
49.79	65.16
49.81	57.84
49.84	71.54
49.87	63.68
49.89	64.03
49.92	62.75
49.94	62.16
49.97	60.56
50.00	71.76
50.02	64.54
50.05	66.71
50.07	67.36
50.10	67.36
50.13	61.16
50.15	68.72
50.18	64.96
50.21	70.05
50.23	61.99
50.26	68.03
50.28	61.48
50.31	61.07
50.34	66.62
50.36	64.75
50.39	62.52
50.41	70.44
50.44	65.82
50.47	66.79
50.49	63.68
50.52	68.03
50.55	62.52
50.57	67.31
50.60	68.75
50.62	64.54
50.65	63.68
50.68	62.52
50.70	69.43
50.73	61.75
50.75	60.61
50.78	68.72
50.81	63.38
50.83	67.36
50.86	70.17
50.89	70.29
50.91	63.38
50.94	61.60
50.96	64.54
50.99	65.16
51.02	68.04
51.04	67.36
51.07	61.99
51.09	66.62
51.12	65.97
51.15	63.68
51.17	66.39
51.20	68.04
51.23	66.79
51.25	64.54
51.28	64.30
51.30	63.68
51.33	66.71
51.36	71.54
51.38	69.36
51.41	68.72
51.43	69.36
51.46	64.54
51.49	63.08
51.51	58.67
51.54	66.62
51.57	65.16
51.59	67.41
51.62	66.62
51.64	67.31
51.67	65.50
51.70	66.62
51.72	61.16
51.75	64.75
51.77	61.07
51.80	62.52
51.83	63.95
51.85	72.10
51.88	65.97
51.91	65.82
51.93	68.05
51.96	70.78
51.98	68.72
52.01	63.68
52.04	63.38
52.06	63.38
52.09	63.95
52.11	64.54
52.14	61.07
52.17	59.63
52.19	60.56
52.22	62.84
52.25	61.60
52.27	66.62
52.30	61.07
52.32	63.95
52.35	63.68
52.38	67.41
52.40	68.79
52.43	66.51
52.45	66.71
52.48	62.75
52.51	67.36
52.53	68.05
52.56	65.97
52.59	63.95
52.61	65.16
52.64	68.04
52.66	62.84
52.69	63.08
52.72	62.75
52.74	63.95
52.77	67.36
52.80	64.75
52.82	68.04
52.85	63.95
52.87	62.75
52.90	60.56
52.93	64.03
52.95	67.36
52.98	65.34
53.00	62.16
53.03	61.99
53.06	68.75
53.08	64.75
53.11	65.97
53.14	69.43
53.16	67.31
53.19	65.16
53.21	63.08
53.24	63.95
53.27	63.95
53.29	61.48
53.32	63.08
53.34	64.19
53.37	62.33
53.40	64.75
53.42	61.48
53.45	61.60
53.48	61.07
53.50	65.16
53.53	66.09
53.55	64.54
53.58	66.62
53.61	66.09
53.63	67.31
53.66	68.72
53.68	67.31
53.71	69.43
53.74	59.59
53.76	64.54
53.79	68.79
53.82	68.04
53.84	70.78
53.87	61.60
53.89	67.36
53.92	61.48
53.95	67.36
53.97	64.54
54.00	69.43
54.03	65.82
54.05	62.52
54.08	64.54
54.10	65.82
54.13	62.52
54.16	68.69
54.18	73.70
54.21	65.82
54.23	64.54
54.26	61.07
54.29	64.75
54.31	63.95
54.34	63.08
54.37	65.82
54.39	63.08
54.42	61.60
54.44	63.08
54.47	68.72
54.50	62.52
54.52	67.36
54.55	65.82
54.57	58.67
54.60	72.88
54.63	71.76
54.65	62.84
54.68	69.43
54.71	65.82
54.73	68.75
54.76	72.10
54.78	71.54
54.81	65.97
54.84	68.69
54.86	67.41
54.89	63.95
54.91	63.38
54.94	64.19
54.97	65.50
54.99	65.97
55.02	60.08
55.05	65.34
55.07	66.39
55.10	60.61
55.12	63.08
55.15	68.69
55.18	62.52
55.20	65.97
55.23	66.79
55.25	65.82
55.28	59.54
55.31	69.50
55.33	68.72
55.36	59.59
55.38	67.36
55.41	66.09
55.44	64.30
55.46	64.75
55.49	65.16
55.52	58.54
55.54	65.34
55.57	64.30
55.59	65.97
55.62	66.09
55.65	61.07
55.67	66.71
55.70	63.65
55.72	64.75
55.75	64.30
55.78	62.16
55.80	72.10
55.83	68.72
55.86	68.69
55.88	62.16
55.91	57.42
55.93	62.52
55.96	66.39
55.99	65.34
56.01	65.82
56.04	69.43
56.06	70.29
56.09	67.31
56.12	68.03
56.14	61.48
56.17	59.59
56.20	68.04
56.22	65.82
56.25	61.07
56.27	65.97
56.30	65.50
56.33	60.99
56.35	66.09
56.38	65.97
56.40	63.68
56.43	60.61
56.46	68.72
56.48	60.61
56.51	65.16
56.54	63.08
56.56	64.75
56.59	64.03
56.61	67.41
56.64	62.75
56.67	62.36
56.69	68.03
56.72	68.75
56.74	68.72
56.77	63.38
56.80	66.62
56.82	61.16
56.85	68.72
56.88	63.38
56.90	61.84
56.93	68.75
56.95	63.38
56.98	65.97
57.01	69.36
57.03	70.05
57.06	68.05
57.08	62.75
57.11	70.17
57.14	65.82
57.16	65.16
57.19	61.48
57.22	66.71
57.24	67.41
57.27	68.02
57.29	70.29
57.32	60.56
57.35	68.72
57.37	65.97
57.40	68.72
57.42	68.05
57.45	68.75
57.48	64.94
57.50	70.78
57.53	61.60
57.56	63.95
57.58	62.52
57.61	63.38
57.63	61.60
57.66	67.24
57.69	61.16
57.71	65.16
57.74	64.03
57.76	65.34
57.79	63.08
57.82	63.95
57.84	73.70
57.87	63.38
57.89	70.94
57.92	63.08
57.95	60.56
57.97	63.95
58.00	69.43
58.03	64.75
58.05	63.95
58.08	63.68
58.10	63.68
58.13	69.50
58.16	67.36
58.18	64.19
58.21	62.52
58.23	72.34
58.26	70.78
58.29	61.07
58.31	63.95
58.34	63.38
58.37	67.31
58.39	66.71
58.42	65.34
58.44	65.82
58.47	66.21
58.50	59.54
58.52	65.16
58.55	65.34
58.57	68.04
58.60	64.54
58.63	63.72
58.65	63.68
58.68	68.03
58.71	65.34
58.73	68.04
58.76	61.48
58.78	63.95
58.81	70.05
58.84	66.09
58.86	61.60
58.89	68.72
58.91	70.78
58.94	63.08
58.97	62.52
58.99	63.68
59.02	68.06
59.05	63.95
59.07	66.62
59.10	65.16
59.12	71.13
59.15	66.62
59.18	65.16
59.20	59.03
59.23	66.62
59.25	65.82
59.28	65.16
59.31	64.96
59.33	65.34
59.36	63.08
59.39	67.31
59.41	61.75
59.44	70.29
59.46	65.82
59.49	67.36
59.52	67.36
59.54	62.84
59.57	67.36
59.59	63.38
59.62	62.16
59.65	65.97
59.67	58.67
59.70	64.54
59.73	64.54
59.75	58.08
59.78	64.54
59.80	69.36
59.83	67.41
59.86	65.16
59.88	70.05
59.91	63.95
59.93	62.75
59.96	69.43
59.99	64.54
60.01	68.72
60.04	65.82
60.06	66.71
60.09	69.30
60.12	64.54
60.14	62.84
60.17	65.97
60.20	65.82
60.22	62.75
60.25	61.60
60.27	61.48
60.30	62.75
60.33	66.71
60.35	66.71
60.38	64.96
60.40	68.05
60.43	68.05
60.46	63.08
60.48	71.76
60.51	65.97
60.54	65.97
60.56	64.96
60.59	65.97
60.61	67.36
60.64	67.24
60.67	69.59
60.69	67.36
60.72	64.96
60.74	60.61
60.77	61.99
60.80	61.60
60.82	65.82
60.85	63.95
60.88	66.62
60.90	65.97
60.93	65.34
60.95	63.08
60.98	68.72
61.01	68.69
61.03	65.34
61.06	63.08
61.08	65.82
61.11	70.94
61.14	63.08
61.16	65.34
61.19	62.16
61.22	66.71
61.24	70.51
61.27	62.52
61.29	68.72
61.32	64.96
61.35	64.75
61.37	67.31
61.40	68.79
61.42	64.75
61.45	64.19
61.48	63.95
61.50	64.94
61.53	61.07
61.56	64.75
61.58	66.79
61.61	63.38
61.63	68.72
61.66	63.95
61.69	67.41
61.71	68.72
61.74	65.97
61.76	63.38
61.79	61.99
61.82	65.34
61.84	62.52
61.87	60.56
61.90	59.12
61.92	66.62
61.95	65.97
61.97	66.09
62.00	70.94
62.03	70.78
62.05	66.71
62.08	66.62
62.10	67.41
62.13	66.71
62.16	64.96
62.18	63.68
62.21	61.07
62.24	66.62
62.26	68.02
62.29	61.99
62.31	64.19
62.34	62.52
62.37	62.16
62.39	62.52
62.42	59.12
62.44	61.07
62.47	62.52
62.50	62.52
62.52	63.08
62.55	66.62
62.58	66.71
62.60	63.38
62.63	66.62
62.65	61.99
62.68	67.36
62.71	67.31
62.73	66.09
62.76	66.71
62.78	58.08
62.81	65.97
62.84	63.08
62.86	65.50
62.89	68.75
62.92	68.75
62.94	61.60
62.97	65.16
62.99	70.29
63.02	65.34
63.05	68.04
63.07	59.12
63.10	65.97
63.12	64.54
63.15	70.29
63.18	61.48
63.20	67.31
63.23	63.08
63.26	60.08
63.28	67.36
63.31	61.48
63.33	59.54
63.36	66.71
63.39	68.03
63.41	64.30
63.44	63.08
63.46	63.38
63.49	66.71
63.52	65.34
63.54	66.79
63.57	63.38
63.59	65.16
63.62	62.16
63.65	65.97
63.67	70.94
63.70	66.09
63.73	68.04
63.75	63.95
63.78	64.19
63.80	62.52
63.83	63.08
63.86	66.71
63.88	67.31
63.91	69.43
63.93	68.69
63.96	71.54
63.99	63.95
64.01	69.50
64.04	65.16
64.07	62.33
64.09	63.95
64.12	70.05
64.14	65.82
64.17	61.07
64.20	64.94
64.22	64.96
64.25	65.97
64.27	63.68
64.30	66.71
64.33	64.19
64.35	66.71
64.38	61.60
64.41	65.97
64.43	70.78
64.46	63.68
64.48	65.34
64.51	68.05
64.54	70.29
64.56	67.36
64.59	69.43
64.61	61.60
64.64	64.54
64.67	65.66
64.69	70.17
64.72	63.38
64.75	62.84
64.77	62.33
64.80	70.94
64.82	67.36
64.85	65.82
64.88	66.51
64.90	67.36
64.93	66.62
64.95	65.97
64.98	62.36
65.01	64.19
65.03	64.75
65.06	68.05
65.09	65.34
65.11	67.31
65.14	66.09
65.16	66.09
65.19	63.38
65.22	63.38
65.24	61.60
65.27	62.75
65.29	65.97
65.32	64.03
65.35	65.97
65.37	66.51
65.40	61.60
65.43	63.68
65.45	62.75
65.48	62.52
65.50	59.12
65.53	66.62
65.56	65.97
65.58	66.09
65.61	66.09
65.63	65.82
65.66	68.75
65.69	63.38
65.71	62.33
65.74	62.52
65.77	63.95
65.79	66.51
65.82	62.75
65.84	67.31
65.87	68.72
65.90	64.96
65.92	68.04
65.95	64.54
65.97	69.50
66.00	60.08
66.03	64.75
66.05	66.51
66.08	64.54
66.11	68.72
66.13	64.54
66.16	64.94
66.18	63.95
66.21	62.75
66.24	66.71
66.26	66.62
66.29	67.31
66.31	63.65
66.34	65.34
66.37	65.82
66.39	68.75
66.42	62.75
66.44	69.36
66.47	63.38
66.50	64.54
66.52	63.72
66.55	65.97
66.58	67.41
66.60	61.60
66.63	71.76
66.65	70.05
66.68	67.31
66.71	63.38
66.73	64.75
66.76	67.31
66.78	61.48
66.81	67.31
66.84	61.60
66.86	60.56
66.89	72.10
66.92	62.52
66.94	60.61
66.97	70.94
66.99	62.52
67.02	68.02
67.05	68.72
67.07	65.16
67.10	61.16
67.12	58.39
67.15	64.75
67.18	59.59
67.20	63.95
67.23	72.34
67.26	63.68
67.28	70.78
67.31	65.16
67.33	66.62
67.36	65.82
67.39	63.38
67.41	69.43
67.44	65.97
67.46	65.50
67.49	68.02
67.52	61.27
67.54	70.78
67.57	68.04
67.60	68.75
67.62	63.95
67.65	58.08
67.67	65.82
67.70	65.34
67.73	64.30
67.75	68.04
67.78	66.51
67.80	60.99
67.83	67.41
67.86	65.47
67.88	68.06
67.91	64.30
67.94	70.17
67.96	63.08
67.99	65.16
68.01	65.82
68.04	64.30
68.07	68.04
68.09	69.59
68.12	68.05
68.14	61.60
68.17	66.62
68.20	65.82
68.22	63.95
68.25	67.31
68.28	68.05
68.30	64.03
68.33	59.59
68.35	67.36
68.38	70.94
68.41	63.37
68.43	61.60
68.46	70.94
68.48	66.71
68.51	59.59
68.54	65.50
68.56	65.16
68.59	60.99
68.62	63.38
68.64	61.07
68.67	61.60
68.69	64.54
68.72	65.16
68.75	64.54
68.77	69.43
68.80	64.75
68.82	63.38
68.85	64.30
68.88	68.75
68.90	65.82
68.93	66.09
68.96	61.48
68.98	62.84
69.01	64.75
69.03	61.60
69.06	65.97
69.09	64.19
69.11	65.97
69.14	69.30
69.16	65.34
69.19	61.07
69.22	65.16
69.24	71.54
69.27	70.17
69.29	66.62
69.32	64.54
69.35	67.36
69.37	64.54
69.40	69.43
69.43	61.60
69.45	65.34
69.48	66.62
69.50	69.50
69.53	63.95
69.56	65.82
69.58	56.98
69.61	71.54
69.63	66.62
69.66	66.51
69.69	66.71
69.71	68.04
69.74	71.76
69.77	66.71
69.79	64.54
69.82	66.09
69.84	64.30
69.87	61.07
69.90	68.75
69.92	70.05
69.95	69.43
69.97	59.12
70.00	63.95
70.03	58.08
70.05	62.84
70.08	67.36
70.11	65.82
70.13	68.72
70.16	66.62
70.18	63.38
70.21	64.75
70.24	70.17
70.26	64.54
70.29	60.08
70.31	62.84
70.34	65.82
70.37	65.16
70.39	64.75
70.42	72.34
70.45	62.75
70.47	65.16
70.50	65.34
70.52	62.75
70.55	62.33
70.58	70.63
70.60	66.62
70.63	60.08
70.65	65.16
70.68	68.75
70.71	59.12
70.73	62.16
70.76	64.54
70.79	67.24
70.81	66.09
70.84	61.99
70.86	65.16
70.89	62.16
70.92	64.75
70.94	64.94
70.97	65.34
70.99	63.68
71.02	70.63
71.05	61.99
71.07	65.97
71.10	67.36
71.13	63.68
71.15	70.29
71.18	63.65
71.20	69.50
71.23	66.62
71.26	69.43
71.28	67.36
71.31	67.36
71.33	66.51
71.36	62.84
71.39	61.07
71.41	71.35
71.44	65.50
71.47	65.97
71.49	65.82
71.52	68.03
71.54	65.34
71.57	64.54
71.60	65.82
71.62	65.34
71.65	65.82
71.67	62.84
71.70	61.99
71.73	65.97
71.75	65.97
71.78	63.38
71.81	65.34
71.83	58.67
71.86	68.72
71.88	63.68
71.91	61.60
71.94	68.72
71.96	63.38
71.99	63.65
72.01	66.71
72.04	63.95
72.07	67.31
72.09	68.69
72.12	66.09
72.15	68.67
72.17	62.52
72.20	69.50
72.22	70.05
72.25	64.94
72.28	64.54
72.30	65.16
72.33	67.36
72.35	66.71
72.38	65.97
72.41	59.59
72.43	61.75
72.46	63.38
72.49	63.95
72.51	63.38
72.54	58.08
72.56	63.95
72.59	65.34
72.62	66.51
72.64	66.09
72.67	61.48
72.69	65.16
72.72	56.98
72.75	65.34
72.77	64.19
72.80	65.82
72.83	64.30
72.85	64.30
72.88	68.06
72.90	67.31
72.93	65.50
72.96	65.97
72.98	64.75
73.01	62.16
73.03	64.54
73.06	65.16
73.09	66.51
73.11	61.07
73.14	65.97
73.16	67.36
73.19	62.75
73.22	61.60
73.24	68.04
73.27	71.54
73.30	65.16
73.32	64.54
73.35	63.08
73.37	59.59
73.40	68.75
73.43	67.41
73.45	66.71
73.48	69.36
73.50	60.56
73.53	66.62
73.56	64.94
73.58	64.30
73.61	66.51
73.64	63.68
73.66	64.54
73.69	67.31
73.71	64.19
73.74	64.75
73.77	65.97
73.79	65.16
73.82	64.54
73.84	58.67
73.87	67.36
73.90	66.79
73.92	66.51
73.95	63.95
73.98	67.36
74.00	69.50
74.03	68.72
74.05	64.03
74.08	67.31
74.11	63.68
74.13	69.50
74.16	63.08
74.18	69.95
74.21	62.52
74.24	68.72
74.26	68.03
74.29	68.75
74.32	65.97
74.34	67.31
74.37	63.95
74.39	64.54
74.42	70.17
74.45	66.62
74.47	60.61
74.50	64.19
74.52	63.38
74.55	71.18
74.58	64.54
74.60	60.56
74.63	63.08
74.66	61.60
74.68	64.54
74.71	65.16
74.73	65.34
74.76	61.07
74.79	63.95
74.81	60.53
74.84	63.38
74.86	70.29
74.89	61.07
74.92	67.31
74.94	66.21
74.97	64.75
75.00	66.71
75.02	64.30
75.05	70.05
75.07	65.97
75.10	61.16
75.13	63.38
75.15	62.16
75.18	60.08
75.20	65.97
75.23	67.41
75.26	65.97
75.28	67.31
75.31	67.31
75.34	61.99
75.36	61.37
75.39	68.75
75.41	72.61
75.44	63.38
75.47	60.66
75.49	64.54
75.52	68.75
75.54	60.99
75.57	65.97
75.60	70.94
75.62	62.33
75.65	66.51
75.68	61.60
75.70	68.03
75.73	62.52
75.75	66.62
75.78	65.97
75.81	63.68
75.83	66.51
75.86	71.13
75.88	66.62
75.91	65.16
75.94	67.36
75.96	68.72
75.99	61.07
76.02	62.84
76.04	68.05
76.07	66.51
76.09	63.08
76.12	61.07
76.15	64.75
76.17	60.56
76.20	70.94
76.22	68.75
76.25	63.95
76.28	62.52
76.30	67.36
76.33	60.61
76.35	63.68
76.38	65.16
76.41	61.99
76.43	66.71
76.46	63.95
76.49	63.08
76.51	68.75
76.54	65.97
76.56	62.52
76.59	66.71
76.62	65.50
76.64	61.48
76.67	63.37
76.69	56.22
76.72	67.31
76.75	68.03
76.77	70.94
76.80	65.97
76.83	64.03
76.85	64.75
76.88	63.38
76.90	66.62
76.93	65.97
76.96	66.62
76.98	61.60
77.01	61.60
77.03	68.04
77.06	65.16
77.09	65.82
77.11	67.36
77.14	68.72
77.17	65.97
77.19	62.52
77.22	68.03
77.24	66.51
77.27	60.61
77.30	67.31
77.32	65.34
77.35	63.65
77.37	65.82
77.40	67.24
77.43	64.19
77.45	68.72
77.48	65.34
77.51	66.51
77.53	68.04
77.56	63.38
77.58	66.71
77.61	66.71
77.64	64.75
77.66	67.36
77.69	60.61
77.71	67.41
77.74	62.52
77.77	67.41
77.79	65.34
77.82	67.41
77.85	63.95
77.87	66.62
77.90	63.08
77.92	64.54
77.95	65.50
77.98	66.62
