43.99	-20.90
44.00	-20.90
44.01	-20.90
44.01	-20.90
44.02	-20.90
44.03	-20.90
44.04	-20.90
44.05	-20.90
44.05	-20.90
44.06	-20.90
44.07	-20.90
44.08	-20.90
44.09	-20.90
44.09	-20.90
44.10	-20.90
44.11	-20.90
44.11	-20.90
44.12	-20.90
44.13	-20.90
44.14	-20.90
44.15	-20.90
44.15	-20.90
44.16	-20.90
44.17	-20.90
44.18	-20.90
44.18	-20.90
44.19	-20.90
44.20	-20.90
44.21	-20.90
44.21	-20.90
44.22	-20.90
44.23	-20.90
44.24	-20.90
44.25	-20.90
44.25	-20.90
44.26	-20.90
44.27	-20.90
44.28	-20.90
44.28	-20.90
44.29	-20.90
44.30	-20.90
44.31	-20.90
44.31	-20.90
44.32	-20.90
44.33	-20.90
44.34	-20.90
44.34	-20.90
44.35	-20.90
44.36	-20.90
44.37	-20.90
44.38	-20.90
44.38	-20.90
44.39	-20.90
44.40	-20.90
44.41	-20.90
44.41	-20.90
44.42	-20.90
44.43	-20.90
44.44	-20.90
44.44	-20.90
44.45	-20.90
44.46	-20.90
44.47	-20.90
44.48	-20.90
44.48	-20.90
44.49	-20.90
44.50	-20.90
44.51	-20.90
44.51	-20.90
44.52	-20.90
44.53	-20.90
44.54	-20.90
44.54	-20.90
44.55	-20.90
44.56	-20.90
44.57	-20.90
44.58	-20.90
44.58	-20.90
44.59	-20.90
44.60	-20.90
44.60	-20.90
44.61	-20.90
44.62	-20.90
44.63	-20.90
44.64	-20.90
44.64	-20.90
44.65	-20.90
44.66	-20.90
44.67	-20.90
44.67	-20.90
44.68	-20.90
44.69	-20.90
44.70	-20.90
44.70	-20.90
44.71	-20.90
44.72	-20.90
44.73	-20.90
44.74	-20.90
44.74	-20.90
44.75	-20.90
44.76	-20.90
44.76	-20.90
44.77	-20.90
44.78	-20.90
44.79	-20.90
44.80	-20.90
44.80	-20.90
44.81	-20.90
44.82	-20.90
44.83	-20.90
44.84	-20.90
44.84	-20.90
44.85	-20.90
44.86	-20.90
44.86	-20.90
44.87	-20.90
44.88	-20.90
44.89	-20.90
44.90	-20.90
44.90	-20.90
44.91	-20.90
44.92	-20.90
44.92	-20.90
44.94	-20.90
44.94	-20.90
44.95	-20.90
44.96	-20.90
44.96	-20.90
44.97	-20.90
44.98	-20.90
44.99	-20.90
45.00	-20.90
45.00	-20.90
45.01	-20.90
45.02	-20.90
45.02	-20.90
45.04	-20.90
45.04	-20.90
45.05	-20.90
45.06	-20.90
45.06	-20.90
45.07	-20.90
45.08	-20.90
45.08	-20.90
45.10	-20.90
45.10	-20.90
45.11	-20.90
45.12	-20.90
45.12	-20.90
45.13	-20.90
45.14	-20.90
45.15	-20.90
45.16	-20.90
45.16	-20.90
45.17	-20.90
45.18	-20.90
45.18	-20.90
45.20	-20.90
45.20	-20.90
45.21	-20.90
45.22	-20.90
45.22	-20.90
45.23	-20.90
45.24	-20.90
45.24	-20.90
45.26	-20.90
45.26	-20.90
45.27	-20.90
45.28	-20.90
45.28	-20.90
45.29	-20.90
45.30	-20.90
45.31	-20.90
45.32	-20.90
45.32	-20.90
45.33	-20.90
45.34	-20.90
45.34	-20.90
45.36	-20.90
45.36	-20.90
45.37	-20.90
45.38	-20.90
45.38	-20.90
45.39	-20.90
45.40	-20.90
45.40	-20.90
45.42	-20.90
45.42	-20.90
45.43	-20.90
45.44	-20.90
45.44	-20.90
45.45	-20.90
45.46	-20.90
45.47	-20.90
45.48	-20.90
45.48	-20.90
45.49	-20.90
45.50	-20.90
45.50	-20.90
45.52	-20.90
45.52	-20.90
45.53	-20.90
45.54	-20.90
45.54	-20.90
45.55	-20.90
45.56	-20.90
45.56	-20.90
45.58	-20.90
45.58	-20.90
45.59	-20.90
45.60	-20.90
45.60	-20.90
45.62	-20.90
45.62	-20.90
45.63	-20.90
45.64	-20.90
45.64	-20.90
45.65	-20.90
45.66	-20.90
45.66	-20.90
45.68	-20.90
45.68	-20.90
45.69	-20.90
45.70	-20.90
45.70	-20.90
45.71	-20.90
45.72	-20.90
45.73	-20.90
45.74	-20.90
45.74	-20.90
45.75	-20.90
45.76	-20.90
45.76	-20.90
45.78	-20.90
45.78	-20.90
45.79	-20.90
45.80	-20.90
45.80	-20.90
45.81	-20.90
45.82	-20.90
45.82	-20.90
45.84	-20.90
45.84	-20.90
45.85	-20.90
45.86	-20.90
45.86	-20.90
45.87	-20.90
45.88	-20.90
45.89	-20.90
45.90	-20.90
45.90	-20.90
45.91	-20.90
45.92	-20.90
45.92	-20.90
45.94	-20.90
45.94	-20.90
45.95	-20.90
45.96	-20.90
45.96	-20.90
45.97	-20.90
45.98	-20.90
45.98	-20.90
46.00	-20.90
46.00	-20.90
46.01	-20.90
46.02	-20.90
46.02	-20.90
46.03	-20.90
46.04	-20.90
46.05	-20.90
46.06	-20.90
46.06	-20.90
46.07	-20.90
46.08	-20.90
46.08	-20.90
46.10	-20.90
46.10	-20.90
46.11	-20.90
46.12	-20.90
46.12	-20.90
46.13	-20.90
46.14	-20.90
46.15	-20.90
46.16	-20.90
46.16	-20.90
46.17	-20.90
46.18	-20.90
46.18	-20.90
46.19	-20.90
46.20	-20.90
46.21	-20.90
46.22	-20.90
46.22	-20.90
46.23	-20.90
46.24	-20.90
46.25	-20.90
46.26	-20.90
46.26	-20.90
46.27	-20.90
46.28	-20.90
46.28	-20.90
46.29	-20.90
46.30	-20.90
46.31	-20.90
46.32	-20.90
46.32	-20.90
46.33	-20.90
46.34	-20.90
46.35	-20.90
46.35	-20.90
46.36	-20.90
46.37	-20.90
46.38	-20.90
46.38	-20.90
46.39	-20.90
46.40	-20.90
46.41	-20.90
46.42	-20.90
46.42	-20.90
46.43	-20.90
46.44	-20.90
46.45	-20.90
46.45	-20.90
46.46	-20.90
46.47	-20.90
46.48	-20.90
46.48	-20.90
46.49	-20.90
46.50	-20.90
46.51	-20.90
46.51	-20.90
46.52	-20.90
46.53	-20.90
46.54	-20.90
46.54	-20.90
46.55	-20.90
46.56	-20.90
46.57	-20.90
46.58	-20.90
46.58	-20.90
46.59	-20.90
46.60	-20.90
46.61	-20.90
46.61	-20.90
46.62	-20.90
46.63	-20.90
46.64	-20.90
46.64	-20.90
46.65	-20.90
46.66	-20.90
46.67	-20.90
46.67	-20.90
46.68	-20.90
46.69	-20.90
46.70	-20.90
46.71	-20.90
46.71	-20.90
46.72	-20.90
46.73	-20.90
46.74	-20.90
46.74	-20.90
46.75	-20.90
46.76	-20.90
46.77	-20.90
46.77	-20.90
46.78	-20.90
46.79	-20.90
46.80	-20.90
46.81	-20.90
46.81	-20.90
46.82	-20.90
46.83	-20.90
46.83	-20.90
46.84	-20.90
46.85	-20.90
46.86	-20.90
46.87	-20.90
46.87	-20.90
46.88	-20.90
46.89	-20.90
46.90	-20.90
46.91	-20.90
46.91	-20.90
46.92	-20.90
46.93	-20.90
46.93	-20.90
46.94	-20.90
46.95	-20.90
46.96	-20.90
46.97	-20.90
