46.94	-18.24
46.95	-18.24
46.95	-18.24
46.96	-18.24
46.97	-18.24
46.98	-18.24
46.98	-18.24
46.99	-18.24
47.00	-18.24
47.01	-18.24
47.01	-18.24
47.02	-18.24
47.03	-18.24
47.04	-18.24
47.05	-18.24
47.05	-18.24
47.06	-18.24
47.07	-18.24
47.08	-18.24
47.08	-18.24
47.09	-18.24
47.10	-18.24
47.11	-18.24
47.11	-18.24
47.12	-18.24
47.13	-18.24
47.14	-18.24
47.15	-18.24
47.15	-18.24
47.16	-18.24
47.17	-18.24
47.18	-18.24
47.18	-18.24
47.19	-18.24
47.20	-18.24
47.21	-18.24
47.21	-18.24
47.22	-18.24
47.23	-18.24
47.24	-18.24
47.25	-18.24
47.25	-18.24
47.26	-18.24
47.27	-18.24
47.27	-18.24
47.28	-18.24
47.29	-18.24
47.30	-18.24
47.31	-18.24
47.31	-18.24
47.32	-18.24
47.33	-18.24
47.34	-18.24
47.35	-18.24
47.35	-18.24
47.36	-18.24
47.37	-18.24
47.37	-18.24
47.38	-18.24
47.39	-18.24
47.40	-18.24
47.41	-18.24
47.41	-18.24
47.42	-18.24
47.43	-18.24
47.43	-18.24
47.45	-18.24
47.45	-18.24
47.46	-18.24
47.47	-18.24
47.47	-18.24
47.48	-18.24
47.49	-18.24
47.50	-18.24
47.51	-18.24
47.51	-18.24
47.52	-18.24
47.53	-18.24
47.53	-18.24
47.55	-18.24
47.55	-18.24
47.56	-18.24
47.57	-18.24
47.57	-18.24
47.58	-18.24
47.59	-18.24
47.60	-18.24
47.61	-18.24
47.61	-18.24
47.62	-18.24
47.63	-18.24
47.63	-18.24
47.65	-18.24
47.65	-18.24
47.66	-18.24
47.67	-18.24
47.67	-18.24
47.68	-18.24
47.69	-18.24
47.69	-18.24
47.71	-18.24
47.71	-18.24
47.72	-18.24
47.73	-18.24
47.73	-18.24
47.75	-18.24
47.75	-18.24
47.76	-18.24
47.77	-18.24
47.77	-18.24
47.78	-18.24
47.79	-18.24
47.79	-18.24
47.81	-18.24
47.81	-18.24
47.82	-18.24
47.83	-18.24
47.83	-18.24
47.84	-18.24
47.85	-18.24
47.86	-18.24
47.87	-18.24
47.87	-18.24
47.88	-18.24
47.89	-18.24
47.89	-18.24
47.91	-18.24
47.91	-18.24
47.92	-18.24
47.93	-18.24
47.93	-18.24
47.94	-18.24
47.95	-18.24
47.95	-18.24
47.97	-18.24
47.97	-18.24
47.98	-18.24
47.99	-18.24
47.99	-18.24
48.01	-18.24
48.01	-18.24
48.02	-18.24
48.03	-18.24
48.03	-18.24
48.04	-18.24
48.05	-18.24
48.05	-18.24
48.07	-18.24
48.07	-18.24
48.08	-18.24
48.09	-18.24
48.09	-18.24
48.10	-18.24
48.11	-18.24
48.12	-18.24
48.13	-18.24
48.13	-18.24
48.14	-18.24
48.15	-18.24
48.15	-18.24
48.17	-18.24
48.17	-18.24
48.18	-18.24
48.19	-18.24
48.19	-18.24
48.20	-18.24
48.21	-18.24
48.21	-18.24
48.23	-18.24
48.23	-18.24
48.24	-18.24
48.25	-18.24
48.25	-18.24
48.27	-18.24
48.27	-18.24
48.28	-18.24
48.29	-18.24
48.29	-18.24
48.30	-18.24
48.31	-18.24
48.31	-18.24
48.33	-18.24
48.33	-18.24
48.34	-18.24
48.35	-18.24
48.35	-18.24
48.36	-18.24
48.37	-18.24
48.38	-18.24
48.39	-18.24
48.39	-18.24
48.40	-18.24
48.41	-18.24
48.41	-18.24
48.43	-18.24
48.43	-18.24
48.44	-18.24
48.45	-18.24
48.45	-18.24
48.46	-18.24
48.47	-18.24
48.47	-18.24
48.49	-18.24
48.49	-18.24
48.50	-18.24
48.51	-18.24
48.51	-18.24
48.53	-18.24
48.53	-18.24
48.54	-18.24
48.55	-18.24
48.55	-18.24
48.56	-18.24
48.57	-18.24
48.57	-18.24
48.59	-18.24
48.59	-18.24
48.60	-18.24
48.61	-18.24
48.61	-18.24
48.62	-18.24
48.63	-18.24
48.64	-18.24
48.65	-18.24
48.65	-18.24
48.66	-18.24
48.67	-18.24
48.67	-18.24
48.69	-18.24
48.69	-18.24
48.70	-18.24
48.71	-18.24
48.71	-18.24
48.72	-18.24
48.73	-18.24
48.74	-18.24
48.75	-18.24
48.75	-18.24
48.76	-18.24
48.77	-18.24
48.77	-18.24
48.79	-18.24
48.79	-18.24
48.80	-18.24
48.81	-18.24
48.81	-18.24
48.82	-18.24
48.83	-18.24
48.84	-18.24
48.85	-18.24
48.85	-18.24
48.86	-18.24
48.87	-18.24
48.87	-18.24
48.88	-18.24
48.89	-18.24
48.90	-18.24
48.91	-18.24
48.91	-18.24
